Sentence ID	Sentence
659	Obesity occurs in 60% of women after menopause and is characterized by an excess of adipose tissue that depends on several orexigenic ( PROTEIN1 (NPY) stimulates carbohydrate ingestion, galanin stimulates fat intake) and anorectic ( PROTEIN2 cholecystokinin (CCK)) factors
674	Despite the low levels of PROTEIN1 induced PROTEIN2 activity, PROTEIN stimulated glucose transport activity was similarly inhibited by U73122 (55.9 +/- 13.1% inhibition)
689	Ischemia-reperfusion injury had no effect on PROTEIN1 evoked alterations of synaptic plasma membrane-bound PROTEIN2 
704	CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN1 PROTEIN2 and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved
719	Mean numbers of PROTEIN1 and PROTEIN2 immunoreactive neurons were determined in the suprachiasmatic nucleus of common voles, entrained to a 12:12 h light-dark (LD) cycle, at the beginning of the light period (zeitgeber time zero) and 6 h later (zeitgeber time six)
734	The resulting abnormally phosphorylated PROTEIN1 aggregates to freshly synthesized PROTEIN transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN2 specific PROTEIN 
749	Secreted form of PROTEIN1 precursor protein activates protein kinase C and PROTEIN2 in cultured embryonic rat neocortical cells
764	Fasting, with or without PROTEIN administration, did not affect BAT PROTEIN1 mRNA; however, PROTEIN2 administration to ad libitum fed rats significantly increased BAT PROTEIN mRNA, to 138% of control
779	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN1 sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN2 production by aleurone
794	As the PROTEIN1 reaction is rate limiting, the efficiency of the two-step anchor cleavage was significantly increased when PROTEIN2 was present together with glucose as compared to glucose alone
809	Recently several significant advances have been made in this area, including the identification of the appetite regulating hormone, PROTEIN1 and a detailed understanding of its targets in the central nervous system (CNS), such as PROTEIN2 (NPY) and the melanocortin-4 receptor
