Sentence ID	Sentence
238	Western blots demonstrated expression of PKCalpha, betaI, epsilon, delta, and zeta in H9c2 cells; PROTEIN1 inhibitors (staurosporine or Ro 31-8220) or down-regulation of PROTEIN2 betaI, epsilon, and delta by long-term (24 h) TPA treatment caused a partial blockade of the PROTEIN induced response, whereas the A23187-induced AA release was unaffected by down-regulation of these isoforms
253	On Day 28 of pregnancy, OT receptors became detectable, and then PROTEIN1 could induce the formation of PROTEIN2 
268	The specific PROTEIN1 (PKC) inhibitor chelerythrine (5 micrometers) inhibited PTH-, PROTEIN2 , PGE2-, and adenosine-stimulated Ca2+ reabsorption by 77%, 67%, 79%, and 100%, respectively
283	The expression of uterine PROTEIN1 and PROTEIN were up-regulated by 3.2- and 1.5-fold, respectively, during the late stage of pregnancy with an increase of WAT PROTEIN mRNA expression and exogenous administration of PROTEIN resulted in induction of the uterine PROTEIN2 and PROTEIN levels
298	We previously reported that adiposity and serum PROTEIN1 levels increase with age in male F-344xBN rats and that when physiological levels of serum PROTEIN are manipulated by fasting, there is a corresponding reciprocal change in hypothalamic PROTEIN2 (NPY) mRNA in young rats, but there are no changes in older rats
313	A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN1 (UCP-3), whereas ICV infusion of PROTEIN2 prevented such a decrease in PROTEIN 
328	GNB suppressed accumulation of PROTEIN1 induced barley high-pI type B and rice RAmylA PROTEIN2 transcripts.
343	Overexpression of G11alpha enhances IP accumulation, an effect slightly potentiated by co-overexpression of PROTEIN1 beta1 or -beta3, but these maneuvers do not affect glucose or carbachol-stimulated PROTEIN2 secretion.
358	In HVSMC both PROTEIN1 and AVP increased PROTEIN (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for PROTEIN2 than AVP
373	To determine the functional significance of the interaction of PROTEIN and the IR, we used a specific inhibitor of PROTEIN1 U73122, or microinjection of SH2 domain glutathione S-transferase fusion proteins derived from PROTEIN to block PROTEIN2 stimulated GLUT4 translocation
388	(2E, 4E)-2-Fluoro-5-(1'-hydroxy-2',6', 6'-trimethyl-2'-cyclohexen-1'-yl)-3-methyl-2,4-pentadienoic acid (5b) showed potent inhibitory activity at the same level as ABA in the cress seed germination test, and 5b also inhibited PROTEIN1 inducible PROTEIN induction at 4 x 10(-)(6), 3 times the concentration of ABA (1 x 10(-)(6)) for 50% inhibition of PROTEIN2 production
403	However, both EGF and PROTEIN1 stimulated the accumulation of PROTEIN at the actin arc, which was coincident with the EGF receptor in the case of PROTEIN2 stimulated cells.
418	The maximal PROTEIN responses induced by PROTEIN1 and AVP were very similar, but the threshold and maximal doses of AVP for increasing plasma PROTEIN2 were higher than those of PROTEIN 
433	 PROTEIN1 was conjugated to PROTEIN2 by a three-step procedure with hetero-bifunctional crosslinking reagents, succinimidyl 4-(N-maleimidomethyl)cyclohexane-1-carboxylate and 3-(2-pyridyldithio)propionic acid N-hydroxysuccinimide ester
448	RESULTS: PROTEIN1 increased PROTEIN2 release and [Ca2+]i in a concentration-dependent manner
463	Relative PROTEIN1 expression levels were 100, 104, and 33 for PROTEIN 100, 191, and 125 for PROTEIN and 100, 107, and 29 for PROTEIN in ad libitum fed control rats, in PROTEIN2 treated rats and in pair-fed control rats, respectively
478	CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN gene can be achieved, and suggest that adrenergic regulation of the PROTEIN2 gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways
493	However, leptin did constrain the enhanced PROTEIN1 mediated PROTEIN2 secretion characteristic of islets from ob/ob mice, without influencing release from islets of lean mice
508	This suggests that PROTEIN1 beta protein activation of PROTEIN2 may be receptor mediated
523	These data indicate that an adequate level of GTP is critical for glucose's potentiation of Ca(2+)-induced PROTEIN1 secretion in primed islets but that PROTEIN2 activation can clearly be dissociated from PROTEIN secretion and therefore cannot be the major cause of glucose's augmentation of Ca(2+)-induced PROTEIN secretion
538	To elucidate the pathophysiologic significance of PROTEIN1 and PROTEIN in the effect of TZDs on glucose metabolism and energy expenditure, we examined their basal mRNA levels in the WAT, brown adipose tissue (BAT), and skeletal muscle from Wistar fatty rats, a rat model of NIDDM and obesity with PROTEIN2 receptor defect, and investigated expression of the genes encoding PROTEIN and PROTEIN in Wistar fatty rats and in Wistar lean rats with 2-week oral administration of 3 mg x kg(-1) x day(-1) pioglitazone, a TZD derivative
553	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN2 linked PROTEIN secretion from HIT-T15 cells
568	Long-term changes in gastrin, cholecystokinin and PROTEIN1 in response to PROTEIN2 treatment
583	 PROTEIN1 and PROTEIN2 binding in human myometrium
598	To determine the effects of food restriction and PROTEIN1 administration on several transcripts involved in energy homeostasis, we examined PROTEIN PROTEIN2 (UCP) 1, 2 and 3, lipoprotein lipase (LPL), beta3-adrenergic receptors (beta3AR) and hormone-sensitive lipase (HSL) mRNA levels in brown adipose tissue (BAT) and epididymal (EWAT) and perirenal (PWAT) white adipose tissue in three groups of rats
613	Thus, PROTEIN1 was proposed to be the self antigen of the neurohypophysial family, and IGF-2 the self antigen precursor of the PROTEIN2 family
628	 PROTEIN1 stimulates tyrosine phosphorylation by activation of PROTEIN2 in the rat smooth muscle cell line, A-10
643	 PROTEIN1 increases the expression of PROTEIN2 (UCP-1, -2, -3) and thus energy dissipation
658	Influence of obesity and menopausal status on serum PROTEIN1 cholecystokinin, galanin and PROTEIN2 levels
673	Activation of EGFR overexpressing 3T3-L1 adipocytes leads to a 3.4 +/- 1.2-fold stimulation of PROTEIN1 activity over basal levels vs. only 1.06 +/- 0.01-fold stimulation by PROTEIN2 
688	Thus, PROTEIN1 exerts a similar effect on the membrane-bound PROTEIN2 from normoxic brain or subjected to ischemia reperfusion injury
703	CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN PROTEIN1 and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN2 levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved
718	Concurrent decrease of PROTEIN1 and PROTEIN2 immunoreactivity during the light phase in the vole suprachiasmatic nucleus
733	The resulting abnormally phosphorylated PROTEIN aggregates to freshly synthesized PROTEIN1 transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN2 specific PROTEIN 
748	 PROTEIN1 mRNA levels were also regulated by dexamethasone, PROTEIN2 and starvation, albeit differently in muscle and brown adipose tissue
763	Fasting, with or without PROTEIN1 administration, did not affect BAT PROTEIN mRNA; however, PROTEIN administration to ad libitum fed rats significantly increased BAT PROTEIN2 mRNA, to 138% of control
778	We conclude that PROTEIN1 has uncoupling function when overexpressed in PROTEIN2 insensitive islets and that its overexpression corrects the underexpression of the insulin gene and ameliorates glucose-stimulated insulin secretion, possibly by increasing the ATP:ADP ratio
793	 PROTEIN1 was most pronouncedly stimulated by authentic human PROTEIN2 compared to various insulin analogues and insulin-like growth factor I
808	A caveolin-1-dependent coupling of PROTEIN1 to the PROTEIN2 was observed
