Sentence ID	Sentence
251	METHODS: The effects of PROTEIN1 on PROTEIN2 formation and OT receptor levels were determined in the myometria of non-pregnant rabbits, Days 26, 28 and 30 of pregnancy rabbits, postpartum rabbits within 12 hours and steroid-treated ovariectomized rabbits
266	It has been established that PROTEIN1 beta peptide (AbetaP) activates phospholipase A2, PROTEIN2 and phospholipase D of LA-N-2 cells and other cell types
281	The expression of uterine PROTEIN1 and PROTEIN were up-regulated by 3.2- and 1.5-fold, respectively, during the late stage of pregnancy with an increase of WAT PROTEIN2 mRNA expression and exogenous administration of PROTEIN resulted in induction of the uterine PROTEIN and PROTEIN levels
296	 PROTEIN1 central injections to intact animals stimulated PROTEIN2 synthesis and secretion without changing of islets area
311	A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN (UCP-3), whereas ICV infusion of PROTEIN1 prevented such a decrease in PROTEIN2 
326	The expression of PROTEIN1 in aleurone layers of barley is known to be induced by PROTEIN2 (GA).
341	Overexpression of PROTEIN1 beta1 or -beta3 in normal rat islets elicits a larger increase in IP accumulation but, again, has no effect on PROTEIN2 secretion.
356	The highest dose of hCG plus The highest dose of hCG plus PROTEIN1 provoked accumulation of total [3H] PROTEIN2 (p < 0.05) 53% over the basal level on days 21/1 of the estrous cycle
371	To determine the functional significance of the interaction of PROTEIN and the IR, we used a specific inhibitor of PROTEIN1 U73122, or microinjection of SH2 domain glutathione S-transferase fusion proteins derived from PROTEIN2 to block PROTEIN stimulated GLUT4 translocation
386	Furthermore, our 14C-acetate-labeling studies showed a 50% reduction in PROTEIN1 synthesis in the presence of either PROTEIN2 which could account for the reduction in net apoB secretion caused by incubation with these compounds
401	Therefore, it was examined whether stimulation of Swiss 3T3 cells with PROTEIN1 causes changes in the subcellular distribution of EGF receptors and PROTEIN2 that could potentially explain the observed synergy or costimulation.
416	Effects of PROTEIN1 arginine-vasopressin and lysine-vasopressin on PROTEIN2 and glucagon secretion in sheep
431	This indicates that the calcium response to PROTEIN1 application was principally associated with activation of the PROTEIN2 sensitive calcium stores
446	 PROTEIN1 stimulated PROTEIN2 release in a clonal beta-cell line RINm5F: involvement of phospholipase C-dependent and -independent pathways
461	To study if PROTEIN1 also has direct peripherally mediated effects on these processes, this hormone (1 mg/day) or its vehicle was infused i.v. for 4 days to lean rats and insulin-stimulated glucose utilization in skeletal muscle and adipose tissue as well as the expression of PROTEIN2 messenger RNAs (mRNAs) in brown adipose tissue were measured
476	CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN2 gene can be achieved, and suggest that adrenergic regulation of the PROTEIN gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways
491	 PROTEIN1 secretion is regulated by changes in blood glucose, as well as by peptides from the gastrointestinal tract and neurotransmitters that activate the pancreatic islet adenylyl cyclase (e.g., glucagon-like peptide-1) and PROTEIN2 (PLC) (e.g., acetylcholine) signaling pathways to further potentiate glucose-induced PROTEIN secretion
506	The effects of adrenergic, metabotropic amino acid and bombesin antagonists on the PROTEIN1 mediated stimulation of PROTEIN2 activity was investigated
521	These data indicate that an adequate level of GTP is critical for glucose's potentiation of Ca(2+)-induced PROTEIN secretion in primed islets but that PROTEIN1 activation can clearly be dissociated from PROTEIN2 secretion and therefore cannot be the major cause of glucose's augmentation of Ca(2+)-induced PROTEIN secretion
536	To elucidate the pathophysiologic significance of PROTEIN and PROTEIN in the effect of TZDs on glucose metabolism and energy expenditure, we examined their basal mRNA levels in the WAT, brown adipose tissue (BAT), and skeletal muscle from Wistar fatty rats, a rat model of NIDDM and obesity with PROTEIN1 receptor defect, and investigated expression of the genes encoding PROTEIN and PROTEIN2 in Wistar fatty rats and in Wistar lean rats with 2-week oral administration of 3 mg x kg(-1) x day(-1) pioglitazone, a TZD derivative
551	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN1 linked PROTEIN2 secretion from HIT-T15 cells
566	The results demonstrate that potent antioxidants, such as PROTEIN1 protect MM-LDL from lipoperoxidation and preserve their ability to efficiently deliver PROTEIN2 to cells
581	Our data demonstrate, that activation of mitogen activated protein (MAP) kinase alone is sufficient to promote PROTEIN1 secretion, whereas inhibition of MAP kinase will reduce PROTEIN2 secretion only when PROTEIN or phosphatidylinositol 3-kinase are additionally inhibited
596	 PROTEIN PROTEIN and PROTEIN1 gene expression: modulation by food restriction and PROTEIN2 
611	The present study indicates that PROTEIN1 increases the gene expression of PROTEIN2 in EWAT and that of PROTEIN PROTEIN and LPL in BAT, whereas reduced food consumption but not leptin, decreases LPL expression in WAT
626	When this parental line was treated with PROTEIN1 PROTEIN PROTEIN2 and sAPPbeta decreased to levels similar to those observed in the mutant line, and the mutant line was resistant to these effects of PROTEIN 
641	When infused i.c.v. to normal rats to mimic its central effects, PROTEIN1 decreases PROTEIN2 levels, thus food intake and body weight
656	This additionally supports the inhibitory effect of PROTEIN1 on membrane-bound and cytosolic PROTEIN2 
671	This effect is maximal at 10(-8) M PROTEIN1 (a concentration clearly above the normal physiological range of PROTEIN2 concentrations) and involves the V2 receptor pathway, while activation of PROTEIN or changes in intracellular calcium are ineffective
686	A neurotoxic fragment of PROTEIN1 Abeta 25-35, incubated in the presence of endogenous Ca2+, increased significantly the PROTEIN2 activity of normoxic brain
701	OBJECTIVE: To determine whether hormonal status may affect PROTEIN1 (NPY), galanin, and PROTEIN2 release in postmenopausal women and in young women
716	When PROTEIN1 signaling is defective, through a defect in either the receptor (Zucker fa/fa rat, cp/cp rat, and db/db mouse) or in the peptide itself (ob/ob mouse), the PROTEIN2 system is upregulated as shown by mRNA overexpression and increased peptide release, whereas the content and/or release of some inhibitory peptides (neurotensin, cholecystokinin) are diminished.
731	The resulting abnormally phosphorylated PROTEIN aggregates to freshly synthesized PROTEIN1 transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN specific PROTEIN2 
746	These data demonstrate a PROTEIN induced increase in energy expenditure in nonmutant rodents and suggest that one mechanism by which PROTEIN1 increases energy expenditure is through increased thermogenesis in BAT, including increased expression of PROTEIN2 
761	Fasting, with or without PROTEIN1 administration, did not affect BAT PROTEIN mRNA; however, PROTEIN2 administration to ad libitum fed rats significantly increased BAT PROTEIN mRNA, to 138% of control
776	To determine whether PROTEIN1 does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN unresponsive PROTEIN underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN2 gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats
791	In addition, PROTEIN1 (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN2 was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN 
806	Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN but not PROTEIN2 in human cells and murine neurons
