Sentence ID	Sentence
422	The maximal PROTEIN responses induced by PROTEIN and AVP were very similar, but the threshold and maximal doses of AVP for increasing plasma PROTEIN1 were higher than those of PROTEIN2 
437	However, in brown fat, we observed a 2-3-fold increase in the expression of PROTEIN1 in response to dietary fat challenge, which may be related to diet-induced elevations in plasma PROTEIN2 levels
452	U-73122 at 8 mumol.L-1 totally abolished the PROTEIN1 induced increases in [Ca2+]i and IP3; however it reduced the PROTEIN2 induced increase in PROTEIN release only by 36% and 63% in the monolayer and suspended cell preparations, respectively
467	Relative PROTEIN1 expression levels were 100, 104, and 33 for PROTEIN 100, 191, and 125 for PROTEIN and 100, 107, and 29 for PROTEIN2 in ad libitum fed control rats, in PROTEIN treated rats and in pair-fed control rats, respectively
482	However, neither progesterone nor PROTEIN1 increased phosphotyrosine on PROTEIN2 
497	This action of leptin on PROTEIN1 mediated PROTEIN2 secretion was dose-dependent, rapid-onset (i.e., within 3 min), and reversible
512	These results suggest that PROTEIN1 secretion and PROTEIN production in NT2N neurons are regulated by the muscarinic/ PROTEIN2 signal transduction pathway
527	The further addition of carbachol, an agonist that activates an isozyme of PROTEIN1 distinct from that activated by glucose, together with K+, 20 mM glucose, plus diazoxide resulted in a sustained amplification of PROTEIN2 secretion from mouse but not rat islets
542	These results clearly demonstrate that PROTEIN1 gene expression is upregulated by TZDs in the WAT and BAT in Wistar fatty rats, an obese model with PROTEIN2 receptor defect, and that adipose PROTEIN gene expression is increased in response to TZDs in vitro
557	 PROTEIN1 effects on pulsatile gonadotropin releasing hormone secretion from the adult rat hypothalamus and interaction with cocaine and amphetamine regulated transcript peptide and PROTEIN2 [In Process Citation]
572	In addition, both PROTEIN1 and CCK levels were decreased in response to the PROTEIN2 treatment when measured 3 and 10 days after the last injection (ANOVA; PROTEIN p < 0.01, CCK p < 0.05)
587	Neural site of PROTEIN1 influence on neuropeptide Y signaling pathways altering feeding and PROTEIN2 
602	 PROTEIN increased LPL mRNA by 80%, PROTEIN mRNA twofold, and PROTEIN1 mRNA levels by 62% in BAT, and increased PROTEIN2 mRNA levels twofold in EWAT
617	To further understand the possible role of protein phosphatases 1 and 2A in the PROTEIN1 dependent expression of PROTEIN2 we isolated cDNA clones encoding protein phosphatase 1 and protein phosphatase 2A from a rice aleurone cDNA library
632	With regard to PROTEIN1 phosphorylation occurs at Ser 154 with a stoichiometry of about 0.1 mol phosphate/mol PROTEIN2 which is doubled by mild heat treatment of PROTEIN 
647	Relative to the wild type, the PROTEIN 3)-treated aleurone layer of d1 had lower expression of Ramy1A, which encodes PROTEIN1 and OsGAMYB, which encodes a PROTEIN2 inducible transcriptional factor, and no increase in expression of Ca(2 +)-ATPase
662	Significantly increased PROTEIN1 and galanin levels in postmenopausal obese women coupled with decreased PROTEIN2 levels revealed some changes in the neuropeptides regulating eating behavior, which may be the reason for the onset of postmenopausal obesity
677	Inhibition of PROTEIN1 activation did not impair either EGF- or PROTEIN2 induced activation of glycogen synthase or incorporation of glucose into lipid, supporting the hypothesis that both EGF- and PROTEIN induced glucose disposal can be independent of GLUT4-mediated glucose transport.
692	Moreover, PROTEIN1 25-35 had no effect on basal PROTEIN activity and cytosolic PROTEIN and PROTEIN2 
707	Interestingly, coinfusion of this regimen of PROTEIN with the highly effective anorectic and body reducing effects of CNTF (5.0 microg/day) not only prevented the CNTF-induced anorexia and weight loss, but also normalized serum PROTEIN1 concentrations and hypothalamic PROTEIN2 gene expression
722	Species differences in the location of the Ca2+-dependent PROTEIN1 isoforms suggest differences in function such as the relaying of photic or non-photic information to the clock mechanism, or the synchronization of PROTEIN2 neurons and their subsequent output signals
737	In support of this hypothesis, endometrial PROTEIN1 levels were increased (P < 0.05) within 0.5 min after treatment with 0.1 microM PROTEIN2 
752	Fasting and PROTEIN1 modulate adipose and muscle PROTEIN2 divergent effects between messenger ribonucleic acid and protein expression
767	Fasting significantly enhanced gastrocnemius muscle PROTEIN1 mRNA (411% of control) and protein expression (168% of control), whereas PROTEIN2 administration to fasted rats did not alter either of these effects
782	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN1 sensitivity, requiring approximately 100-fold higher [ PROTEIN2 for both leaf elongation and PROTEIN production by aleurone
797	The data suggest that mammalian PROTEIN1 sensitive cells and yeast share (part of) the key regulatory mechanism (consisting of PP2A, PKA, cAMP-PDE, and PROTEIN involved in the transduction of the PROTEIN2 signal from the respective receptor systems to glycogen synthase and phosphorylase
812	To assess the possible involvement of PROTEIN1 in PROTEIN and IL-1 action in Leydig cells, the PROTEIN2 inhibitor Calphostin C was tested
