Sentence ID	Sentence
300	We previously reported that adiposity and serum PROTEIN1 levels increase with age in male F-344xBN rats and that when physiological levels of serum PROTEIN2 are manipulated by fasting, there is a corresponding reciprocal change in hypothalamic PROTEIN (NPY) mRNA in young rats, but there are no changes in older rats
315	To further substantiate an involvement of thyroid hormones in the effect of PROTEIN1 on muscle PROTEIN expression, hypothyroid rats were ICV infused with PROTEIN2 or vehicle
330	 PROTEIN1 induced phospholipase D1 and phospholipase D2 activity in human embryonic kidney-293 cells mediated by the PROTEIN2 and protein kinase Calpha signalling cascade.
345	The aim of this study was to investigate the effects of hCG, hCG plus PROTEIN1 and PROTEIN2 on [3H] PROTEIN (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts
360	In HVSMC both PROTEIN and AVP increased PROTEIN1 (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for PROTEIN2 than AVP
375	Although osmotic stimuli cause an increase in nitric oxide synthase (NOS) activity as well as synthesis of AVP and PROTEIN1 in the paraventricular (PVN) and supraoptic nuclei (SON), it is not known whether NOS activity in the hypothalamus changes in the diabetic patients who have plasma hyperosmolality with hyperglycaemia caused by PROTEIN2 deficiency
390	(2E, 4E)-2-Fluoro-5-(1'-hydroxy-2',6', 6'-trimethyl-2'-cyclohexen-1'-yl)-3-methyl-2,4-pentadienoic acid (5b) showed potent inhibitory activity at the same level as ABA in the cress seed germination test, and 5b also inhibited PROTEIN1 inducible PROTEIN2 induction at 4 x 10(-)(6), 3 times the concentration of ABA (1 x 10(-)(6)) for 50% inhibition of PROTEIN production
405	Therefore, it is suggested that the PROTEIN1 induced coclustering of the EGF receptor with PROTEIN2 at the actin arc may allow for greater efficiency of signal transduction, resulting in the synergy observed for these two hormones in stimulation of DNA synthesis.
420	The maximal PROTEIN responses induced by PROTEIN1 and AVP were very similar, but the threshold and maximal doses of AVP for increasing plasma PROTEIN were higher than those of PROTEIN2 
435	Both p-nitrophenylphosphatidylcholine hydrolytic activity and liposome lytic activity of PROTEIN PROTEIN1 conjugate were inhibited in the presence of PROTEIN2 antiserum
450	U-73122 at 8 mumol.L-1 totally abolished the PROTEIN induced increases in [Ca2+]i and IP3; however it reduced the PROTEIN1 induced increase in PROTEIN2 release only by 36% and 63% in the monolayer and suspended cell preparations, respectively
465	Relative PROTEIN expression levels were 100, 104, and 33 for PROTEIN 100, 191, and 125 for PROTEIN1 and 100, 107, and 29 for PROTEIN in ad libitum fed control rats, in PROTEIN2 treated rats and in pair-fed control rats, respectively
480	CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN genes and the PROTEIN1 gene can be achieved, and suggest that adrenergic regulation of the PROTEIN2 gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways
495	A specific enhancement in PROTEIN mediated PROTEIN1 secretion is the earliest reported developmental alteration in PROTEIN2 secretion from islets of ob/ob mice, and thus a logical target for leptin action
510	The PROTEIN inhibitor U 71322 prevented the activation of PROTEIN1 by PROTEIN2 
525	These data indicate that an adequate level of GTP is critical for glucose's potentiation of Ca(2+)-induced PROTEIN secretion in primed islets but that PROTEIN1 activation can clearly be dissociated from PROTEIN secretion and therefore cannot be the major cause of glucose's augmentation of Ca(2+)-induced PROTEIN2 secretion
540	To elucidate the pathophysiologic significance of PROTEIN and PROTEIN1 in the effect of TZDs on glucose metabolism and energy expenditure, we examined their basal mRNA levels in the WAT, brown adipose tissue (BAT), and skeletal muscle from Wistar fatty rats, a rat model of NIDDM and obesity with PROTEIN2 receptor defect, and investigated expression of the genes encoding PROTEIN and PROTEIN in Wistar fatty rats and in Wistar lean rats with 2-week oral administration of 3 mg x kg(-1) x day(-1) pioglitazone, a TZD derivative
555	We examined for the first time in young men effects of intravenous injections of PROTEIN1 (4x50 or 100 microg, n = 9 and 11, respectively, at 22.00, 23.00, 24.00 and 01.00 compared to saline) on the sleep electroencephalogram (EEG; recorded from 23.00 to 07.00) and nocturnal secretion of adrenocorticotrophic hormone (ACTH), cortisol, growth hormone (GH), prolactin and PROTEIN2 
570	The present study was designed to investigate how repeated injections of PROTEIN influence plasma levels of vagally controlled hormones such as gastrin, cholecystokinin (CCK), PROTEIN1 and somatostatin, as well as of endogenous PROTEIN2 and glucose
585	Furthermore, treatment of isolated rat diaphragms and adipocytes with PIG-P as well as with other agents exerting partially PROTEIN1 mimetic activity, such as PI-specific PROTEIN2 (PLC) and the sulfonylurea glimepiride, triggered tyrosine phosphorylation of the caveolar marker protein caveolin, which was apparently correlated with stimulation of lipogenesis
600	 PROTEIN1 increased LPL mRNA by 80%, PROTEIN mRNA twofold, and PROTEIN mRNA levels by 62% in BAT, and increased PROTEIN2 mRNA levels twofold in EWAT
615	Molecular characterization of catalytic-subunit cDNA sequences encoding protein phosphatases 1 and 2A and study of their roles in the PROTEIN1 dependent PROTEIN2 expression in rice
630	These results indicate that PROTEIN1 is upstream of the phosphorylation, a motion which is supported by the fact that the PROTEIN2 stimulated phosphorylation was downregulated by phorbol esters
645	Relative to the wild type, the PROTEIN1 3)-treated aleurone layer of d1 had lower expression of Ramy1A, which encodes PROTEIN2 and OsGAMYB, which encodes a PROTEIN inducible transcriptional factor, and no increase in expression of Ca(2 +)-ATPase
660	Both PROTEIN1 and insulin can reduce hypothalamic PROTEIN2 production and secretion
675	Despite the low levels of PROTEIN1 induced PROTEIN activity, PROTEIN2 stimulated glucose transport activity was similarly inhibited by U73122 (55.9 +/- 13.1% inhibition)
690	 PROTEIN1 beta peptide 25-35 modulates hydrolysis of phosphoinositides by membrane PROTEIN2 of adult brain cortex
705	Thus, highly expressed in human adipocytes, the Y(1) receptor sustains the strong antilipolytic effect of PROTEIN1 and exerts a positive action on PROTEIN2 secretion
720	At zeitgeber time zero, mean numbers of PROTEIN1 and PROTEIN2 immunoreactive neurons were 2194 and 9897, respectively
735	The resulting abnormally phosphorylated PROTEIN1 aggregates to freshly synthesized PROTEIN2 transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN specific PROTEIN 
750	Furthermore, we demonstrate that tyrosine phosphorylation of PROTEIN1 and formation of inositol 1,4,5-trisphosphate were increased by PROTEIN2 stimulation
765	Fasting, with or without PROTEIN administration, did not affect BAT PROTEIN mRNA; however, PROTEIN1 administration to ad libitum fed rats significantly increased BAT PROTEIN2 mRNA, to 138% of control
780	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN sensitivity, requiring approximately 100-fold higher [ PROTEIN1 for both leaf elongation and PROTEIN2 production by aleurone
795	The PROTEIN1 concentrations effective in modulating PP2A, PKA, cAMP-PDE, and PROTEIN2 activities correlate well with those required for half-saturation of the specific binding sites as well as for stimulation of protein phosphorylation and glycogen accumulation
810	Activity and expression of the three PROTEIN1 s are stimulated by several neuromediators and hormones such as noradrenaline, tri-iodothyronine and PROTEIN2 
