Sentence ID	Sentence
539	To elucidate the pathophysiologic significance of PROTEIN1 and PROTEIN2 in the effect of TZDs on glucose metabolism and energy expenditure, we examined their basal mRNA levels in the WAT, brown adipose tissue (BAT), and skeletal muscle from Wistar fatty rats, a rat model of NIDDM and obesity with PROTEIN receptor defect, and investigated expression of the genes encoding PROTEIN and PROTEIN in Wistar fatty rats and in Wistar lean rats with 2-week oral administration of 3 mg x kg(-1) x day(-1) pioglitazone, a TZD derivative
554	Thus tolbutamide and diazoxide regulate both PROTEIN1 linked Ca(2+) signaling and PROTEIN2 secretion from pancreatic beta-cells by modulating K(ATP) channels, thereby determining voltage-sensitive Ca(2+) influx
569	The present study was designed to investigate how repeated injections of PROTEIN1 influence plasma levels of vagally controlled hormones such as gastrin, cholecystokinin (CCK), PROTEIN and somatostatin, as well as of endogenous PROTEIN2 and glucose
584	They are needed for the catabolism of PROTEIN1 bile acids, and steroid hormones; they hydrolyze a number of PROTEIN2 glycosides to anticarcinogens; and they detoxify certain carcinogens
599	To determine the effects of food restriction and PROTEIN administration on several transcripts involved in energy homeostasis, we examined PROTEIN1 PROTEIN2 (UCP) 1, 2 and 3, lipoprotein lipase (LPL), beta3-adrenergic receptors (beta3AR) and hormone-sensitive lipase (HSL) mRNA levels in brown adipose tissue (BAT) and epididymal (EWAT) and perirenal (PWAT) white adipose tissue in three groups of rats
614	We observed that primary microglial cultures and the THP-1 monocytic cell line are stimulated by fibrillar beta-amyloid and PROTEIN1 peptides to activate identical PROTEIN2 dependent inflammatory signal transduction cascades
629	The PROTEIN1 (PKC) inhibitors: staurosporine, H7 and GF109203X are able to block the PROTEIN2 stimulated phosphorylation
644	Compared with the wild type, PROTEIN1 induction of PROTEIN2 activity in aleurone cells of d1 was greatly reduced
659	Obesity occurs in 60% of women after menopause and is characterized by an excess of adipose tissue that depends on several orexigenic ( PROTEIN1 (NPY) stimulates carbohydrate ingestion, galanin stimulates fat intake) and anorectic ( PROTEIN2 cholecystokinin (CCK)) factors
674	Despite the low levels of PROTEIN1 induced PROTEIN2 activity, PROTEIN stimulated glucose transport activity was similarly inhibited by U73122 (55.9 +/- 13.1% inhibition)
689	Ischemia-reperfusion injury had no effect on PROTEIN1 evoked alterations of synaptic plasma membrane-bound PROTEIN2 
704	CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN1 PROTEIN2 and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved
719	Mean numbers of PROTEIN1 and PROTEIN2 immunoreactive neurons were determined in the suprachiasmatic nucleus of common voles, entrained to a 12:12 h light-dark (LD) cycle, at the beginning of the light period (zeitgeber time zero) and 6 h later (zeitgeber time six)
734	The resulting abnormally phosphorylated PROTEIN1 aggregates to freshly synthesized PROTEIN transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN2 specific PROTEIN 
749	Secreted form of PROTEIN1 precursor protein activates protein kinase C and PROTEIN2 in cultured embryonic rat neocortical cells
764	Fasting, with or without PROTEIN administration, did not affect BAT PROTEIN1 mRNA; however, PROTEIN2 administration to ad libitum fed rats significantly increased BAT PROTEIN mRNA, to 138% of control
779	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN1 sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN2 production by aleurone
794	As the PROTEIN1 reaction is rate limiting, the efficiency of the two-step anchor cleavage was significantly increased when PROTEIN2 was present together with glucose as compared to glucose alone
809	Recently several significant advances have been made in this area, including the identification of the appetite regulating hormone, PROTEIN1 and a detailed understanding of its targets in the central nervous system (CNS), such as PROTEIN2 (NPY) and the melanocortin-4 receptor
