Sentence ID,Sentence,isValid,Unique ID
177,"It is concluded that the primary action of PGF2 alpha in myometrial cells is to enhance Ca2+ influx, whereas PROTEIN1 and ET-1 receptors are coupled to phospholipase C, generating PROTEIN2 and raising the intracellular concentration of free Ca2+ from intracellular as well as extracellular sources",True,U_97
192,"In contrast, nanogram amounts of PROTEIN1 administered ICV cause a rise of PROTEIN2 levels",True,U_107
207,"To further investigate neural effects on PROTEIN1 and PROTEIN2 (UCPs), we studied in vivo perturbations intended to block adrenergic input to peripheral tissues",False,U_120
222,C75 inhibited expression of the prophagic signal PROTEIN1 in the hypothalamus and acted in a PROTEIN2 independent manner that appears to be mediated by malonyl-coenzyme A,False,U_131
237,"The Ca2+ ionophore, A23187 or ionomycin, mimicked the effect of PROTEIN1 whereas the PROTEIN2 (PKC) activator, TPA, only induced a slight increase in AA release",False,U_144
252,"RESULTS: OT receptors were not detectable in the myometria of non-pregnant rabbits, and PROTEIN1 had no effect on the formation of PROTEIN2 (IPs)",True,U_153
267,(-)Nicotine did not blunt the PROTEIN1 activation of PROTEIN2 ,True,U_164
282,"The expression of uterine PROTEIN1 and PROTEIN were up-regulated by 3.2- and 1.5-fold, respectively, during the late stage of pregnancy with an increase of WAT PROTEIN mRNA expression and exogenous administration of PROTEIN resulted in induction of the uterine PROTEIN and PROTEIN2 levels",False,U_169
297,"Thus, PROTEIN1 administration stimulates PROTEIN2 synthesis and secretion in intact and diabetic animals and this effect is more expressed with central injections",True,U_175
312,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN1 induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN2 (UCP-3), whereas ICV infusion of PROTEIN prevented such a decrease in PROTEIN ",True,U_183
327,"In the present study, gibbestatin B (GNB) was isolated from Streptomyces sp. C-39 as an inhibitor of the PROTEIN1 induced expression of PROTEIN2 in barley and rice, with IC50 values of 125 and 70 microM, respectively.",True,U_192
342,"Because the effect of carbachol on PROTEIN1 secretion is thought to be mediated through muscarinic receptors that link to the Gq/11 class of heterotrimeric G proteins, we also overexpressed G11alpha in INS-1 cells, either alone or in concert with overexpression of PROTEIN2 beta1 or -beta3.",False,U_205
357,The present study demonstrates that hCG and PROTEIN1 can increase the accumulation of PROTEIN2 in porcine myometrial cells,True,U_213
372,"To determine the functional significance of the interaction of PROTEIN1 and the IR, we used a specific inhibitor of PROTEIN U73122, or microinjection of SH2 domain glutathione S-transferase fusion proteins derived from PROTEIN to block PROTEIN2 stimulated GLUT4 translocation",False,U_221
387,The effects of the fluorinated analogues were evaluated on inhibition of cress seed germination and inhibition of PROTEIN1 inducible PROTEIN2 induction in embryoless barley half-seeds,True,U_228
402,"However, both EGF and PROTEIN stimulated the accumulation of PROTEIN1 at the actin arc, which was coincident with the EGF receptor in the case of PROTEIN2 stimulated cells.",False,U_236
417,"The effects of the posterior-pituitary peptides PROTEIN1 (OT), arginine-vasopressin (AVP) and lysine-vasopressin (LVP) on PROTEIN2 and glucagon secretion were examined in adult sheep",True,U_247
432,Homogeneous liposome immunoassay for PROTEIN1 using PROTEIN2 from Clostridium perfringens,False,U_257
447,AIM: To study the mechanisms underlying PROTEIN1 (Oxy)-induced PROTEIN2 release,True,U_268
462,"I.v. PROTEIN1 infusion also favored the expression of PROTEIN2 in brown adipose tissue, either by increasing their expression or preventing the fall occurring during the pair-feeding regimen.",True,U_279
477,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN gene can be achieved, and suggest that adrenergic regulation of the PROTEIN gene and of genes of the PROTEIN2 family in adipose tissues is the result of complex interactions between the different beta-AR pathways",False,U_284
492," PROTEIN secretion is regulated by changes in blood glucose, as well as by peptides from the gastrointestinal tract and neurotransmitters that activate the pancreatic islet adenylyl cyclase (e.g., glucagon-like peptide-1) and PROTEIN1 (PLC) (e.g., acetylcholine) signaling pathways to further potentiate glucose-induced PROTEIN2 secretion",True,U_293
507,"Propranolol, a beta adrenergic antagonist, 7-chloro-kynurenic acid, a metabotropic amino acid antagonist, and [Tyr4-D-Phe12]bombesin, a bombesin antagonist, blunted the PROTEIN1 stimulation of PROTEIN2 activity in [3H]inositol prelabeled LA-N-2 cells",True,U_306
522,These data indicate that an adequate level of GTP is critical for glucose's potentiation of Ca(2+)-induced PROTEIN secretion in primed islets but that PROTEIN activation can clearly be dissociated from PROTEIN1 secretion and therefore cannot be the major cause of glucose's augmentation of Ca(2+)-induced PROTEIN2 secretion,False,U_315
537,"To elucidate the pathophysiologic significance of PROTEIN and PROTEIN1 in the effect of TZDs on glucose metabolism and energy expenditure, we examined their basal mRNA levels in the WAT, brown adipose tissue (BAT), and skeletal muscle from Wistar fatty rats, a rat model of NIDDM and obesity with PROTEIN receptor defect, and investigated expression of the genes encoding PROTEIN and PROTEIN2 in Wistar fatty rats and in Wistar lean rats with 2-week oral administration of 3 mg x kg(-1) x day(-1) pioglitazone, a TZD derivative",False,U_321
552,"We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN linked PROTEIN2 secretion from HIT-T15 cells",False,U_328
567,Constitutive expression of PKABA1 drastically suppressed expression of low- and high-pI PROTEIN1 and protease genes induced by PROTEIN2 ,True,U_340
582, PROTEIN1 stimulates PROTEIN2 production in dose-dependent fashion as well,True,U_347
597,"To determine the effects of food restriction and PROTEIN1 administration on several transcripts involved in energy homeostasis, we examined PROTEIN2 PROTEIN (UCP) 1, 2 and 3, lipoprotein lipase (LPL), beta3-adrenergic receptors (beta3AR) and hormone-sensitive lipase (HSL) mRNA levels in brown adipose tissue (BAT) and epididymal (EWAT) and perirenal (PWAT) white adipose tissue in three groups of rats",False,U_357
612," PROTEIN1 (OT) is more expressed in the TEC/TNC than vasopressin (VP); insulin-like growth factor 2 (IGF-2) thymic expression predominates over IGF-1, and much more over PROTEIN2 ",False,U_360
627,"When this parental line was treated with PROTEIN PROTEIN1 PROTEIN2 and sAPPbeta decreased to levels similar to those observed in the mutant line, and the mutant line was resistant to these effects of PROTEIN ",False,U_368
642,Circadian fluctuations of PROTEIN1 and PROTEIN2 levels maintain normal body homeostasis,False,U_379
657,"Moreover, PROTEIN1 significantly decreased the basal activity of the PROTEIN2 in SPM and the enzyme activity regulated through cholinergic receptors",True,U_392
672,"This effect is maximal at 10(-8) M PROTEIN1 (a concentration clearly above the normal physiological range of PROTEIN concentrations) and involves the V2 receptor pathway, while activation of PROTEIN2 or changes in intracellular calcium are ineffective",False,U_403
687,"In its non-aggregated form, PROTEIN1 activates PROTEIN2 but in the aggregated form the enzymatic activity decreased",True,U_414
702,CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN1 PROTEIN and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN2 levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved,False,U_424
717,"During wk 6, milk yield and dry matter intake (DMI) were recorded daily, and plasma concentrations of glucose, nonesterified fatty acids, urea, protein, growth hormone, PROTEIN1 insulin-like growth factor I, PROTEIN2 and prolactin were determined",False,U_433
732,The resulting abnormally phosphorylated PROTEIN1 aggregates to freshly synthesized PROTEIN transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a PROTEIN specific PROTEIN2 ,False,U_444
747," PROTEIN1 is a mediator of thermogenesis regulated by thyroid hormone, beta3-adrenergic agonists, and PROTEIN2 ",True,U_452
762,"Fasting, with or without PROTEIN1 administration, did not affect BAT PROTEIN2 mRNA; however, PROTEIN administration to ad libitum fed rats significantly increased BAT PROTEIN mRNA, to 138% of control",False,U_462
777,"To determine whether PROTEIN1 does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN2 unresponsive PROTEIN underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats",False,U_466
792,"In addition, PROTEIN (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN1 was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN2 in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN ",False,U_471
807,"Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN2 but not PROTEIN in human cells and murine neurons",True,U_480
