Sentence ID,Sentence,isValid,Unique ID
423,"The maximal PROTEIN1 responses induced by PROTEIN and AVP were very similar, but the threshold and maximal doses of AVP for increasing plasma PROTEIN were higher than those of PROTEIN2 ",False,U_248
438, PROTEIN1 evokes the release of Ca2+ from PROTEIN2 sensitive intracellular stores,False,U_261
453,CONCLUSION: PROTEIN1 increases PROTEIN2 release through both PLC and non-PLC mediated signal transduction mechanisms,True,U_272
468,"Relative PROTEIN1 expression levels were 100, 104, and 33 for PROTEIN 100, 191, and 125 for PROTEIN2 and 100, 107, and 29 for PROTEIN in ad libitum fed control rats, in PROTEIN treated rats and in pair-fed control rats, respectively",False,U_280
483, PROTEIN1 PROTEIN2 opposing effects on appetitive and consummatory ingestive behavior and sexual behavior,False,U_286
498,"Leptin was equally effective in constraining the enhanced PROTEIN1 release from islets of ob/ob mice caused by protein kinase C (PKC) activation, a downstream mediator of the PROTEIN2 signal pathway",False,U_297
513,These results suggest that PROTEIN secretion and PROTEIN1 production in NT2N neurons are regulated by the muscarinic/ PROTEIN2 signal transduction pathway,True,U_309
528,"The inability to activate a nutrient- and calcium-regulated PROTEIN1 isozyme in mouse islets to the same extent as in rat islets appears to account, at least in part, for these different PROTEIN2 secretory responses under these unique conditions",True,U_318
543,"These results clearly demonstrate that PROTEIN1 gene expression is upregulated by TZDs in the WAT and BAT in Wistar fatty rats, an obese model with PROTEIN receptor defect, and that adipose PROTEIN2 gene expression is increased in response to TZDs in vitro",False,U_322
558, PROTEIN1 may act as a negative feedback signal to the hypothalamic control of appetite through suppression of PROTEIN2 (NPY) secretion and stimulation of cocaine and amphetamine regulated transcript (CART).,True,U_333
573,"In addition, both PROTEIN1 and CCK levels were decreased in response to the PROTEIN treatment when measured 3 and 10 days after the last injection (ANOVA; PROTEIN2 p < 0.01, CCK p < 0.05)",False,U_343
588,"NPY in the PVN increases feeding and decreases PROTEIN1 (UCP) activity in brown fat, whereas PROTEIN2 decreases NPY biosynthesis in the Arc, which presumably decreases PVN NPY",False,U_353
603," PROTEIN1 increased LPL mRNA by 80%, PROTEIN2 mRNA twofold, and PROTEIN mRNA levels by 62% in BAT, and increased PROTEIN mRNA levels twofold in EWAT",True,U_358
618,"Taken together, our results suggest that protein phosphatases PP1 or PP2A are involved in the PROTEIN1 dependent expression of the rice PROTEIN2 gene, though the PP1 or/and PP2A enzymatic activities as well as mRNA levels do not increase upon GA3 treatment",True,U_366
633,With regard to PROTEIN phosphorylation occurs at Ser 154 with a stoichiometry of about 0.1 mol phosphate/mol PROTEIN1 which is doubled by mild heat treatment of PROTEIN2 ,False,U_373
648,"However, in the presence of high PROTEIN1 concentrations, PROTEIN2 induction occurred even in d1",True,U_383
663,"Granulosa cells were isolated from bovine preovulatory follicles and cultured for 3 days with or without PROTEIN1 in medium supplemented with either PROTEIN2 (1 microgram/ml) + 1% fetal calf serum (FCS), which maintains basal estradiol secretion, or low doses of FSH (1 and 2 ng/ml) + 1% FCS, a culture condition that maximizes effects of FSH on estradiol secretion",False,U_398
678,"Inhibition of PROTEIN1 activation did not impair either EGF- or PROTEIN induced activation of glycogen synthase or incorporation of glucose into lipid, supporting the hypothesis that both EGF- and PROTEIN2 induced glucose disposal can be independent of GLUT4-mediated glucose transport.",False,U_406
693,"Moreover, PROTEIN 25-35 had no effect on basal PROTEIN activity and cytosolic PROTEIN1 and PROTEIN2 ",False,U_419
708,"Interestingly, coinfusion of this regimen of PROTEIN1 with the highly effective anorectic and body reducing effects of CNTF (5.0 microg/day) not only prevented the CNTF-induced anorexia and weight loss, but also normalized serum PROTEIN2 concentrations and hypothalamic PROTEIN gene expression",True,U_427
723,"The two groups were similar in their morning thyroxin, triiodothyronine, TSH, estradiol, cortisol, gastrin, cholecystokinin, somatostatin, PROTEIN1 PROTEIN2 and IGF-1 levels",False,U_439
738,These results indicate that PROTEIN1 induces endometrial PROTEIN2 production in a rapid manner indicative of a second-messenger system,True,U_447
753,"In this study, we examined the effects of fasting for 2 days and exogenous s.c. PROTEIN1 200 microg every 8 h for 2 days, on the regulation of PROTEIN2 (UCP) subtypes in brown adipose tissue (BAT) and gastrocnemius muscle",False,U_458
768,"In summary, PROTEIN1 subtype mRNA and protein are regulated in tissue- and subtype-specific fashion by PROTEIN2 and food restriction",True,U_464
783,"The second class of mutant, gse ( PROTEIN1 sensitivity), differed principally in PROTEIN2 sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN production by aleurone",False,U_468
798,"The data suggest that mammalian PROTEIN sensitive cells and yeast share (part of) the key regulatory mechanism (consisting of PP2A, PKA, cAMP-PDE, and PROTEIN1 involved in the transduction of the PROTEIN2 signal from the respective receptor systems to glycogen synthase and phosphorylase",True,U_475
813,"To assess the possible involvement of PROTEIN in PROTEIN1 and IL-1 action in Leydig cells, the PROTEIN2 inhibitor Calphostin C was tested",False,U_485
