Sentence ID	Sentence	isValid
68	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN1 , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
69	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN1 and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN2 , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
70	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN2 , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	TRUE
71	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN1 , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
72	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN1 , ABC transporters ( PROTEIN2 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
73	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN1 , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
74	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN2 and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	TRUE
75	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN1 and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
76	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN1 and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN2 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
77	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN1 and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
78	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	TRUE
79	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN2 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	TRUE
80	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	TRUE
81	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN1 , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
82	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN1 , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
83	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN1 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.	FALSE
84	Primer extension experiments and Northern blot analysis show that an active PROTEIN1 dependent promoter precedes PROTEIN2 and transcription is terminated at the putative p-independent terminator downstream of kdgT.	TRUE
85	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN2 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	TRUE
86	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN2 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
87	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
88	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 	FALSE
89	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN2 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	TRUE
90	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 	FALSE
91	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN2 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
92	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
93	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 	FALSE
94	The PROTEIN1 and PROTEIN2 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
95	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 	FALSE
96	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN1 PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
97	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN1 PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 	TRUE
98	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN2 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
99	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN1 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 	TRUE
100	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN1 operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 	TRUE
101	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 	FALSE
102	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN1 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 	TRUE
103	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 	FALSE
104	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN1 and the other forespore-specific sigma factor, PROTEIN2 	FALSE
105	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 	FALSE
